,id,Cluster id,Date
19160,84018019,16,18.05.20
19161,84001123,16,18.05.20
19162,84022117,16,18.05.20
19163,84042089,16,18.05.20
19164,84021111,16,18.05.20
19165,84042107,16,18.05.20
19166,84018043,16,18.05.20
19167,84039041,16,18.05.20
19168,84018055,16,18.05.20
19169,84018057,16,18.05.20
19170,84037001,16,18.05.20
19171,84039055,16,18.05.20
19172,84018063,16,18.05.20
19173,84042129,16,18.05.20
19174,84048277,16,18.05.20
19175,84036007,16,18.05.20
19176,84019113,16,18.05.20
19177,84037037,16,18.05.20
19178,84039093,16,18.05.20
19179,84036021,16,18.05.20
19180,84039095,16,18.05.20
19181,84035001,16,18.05.20
19182,84039099,16,18.05.20
19183,84018107,16,18.05.20
19184,84018109,16,18.05.20
19185,84036027,16,18.05.20
19186,84019139,16,18.05.20
19187,84036035,16,18.05.20
19188,84034001,16,18.05.20
19189,84034005,16,18.05.20
19190,84035031,16,18.05.20
19191,84034009,16,18.05.20
19192,84048347,16,18.05.20
19193,84039133,16,18.05.20
19194,84017119,16,18.05.20
19195,84034015,16,18.05.20
19196,84036065,16,18.05.20
19197,84037089,16,18.05.20
19198,84034019,16,18.05.20
19199,84036067,16,18.05.20
19200,84035045,16,18.05.20
19201,84036073,16,18.05.20
19202,84034027,16,18.05.20
19203,84048365,16,18.05.20
19204,84039151,16,18.05.20
19205,84012015,16,18.05.20
19206,84039153,16,18.05.20
19207,84036079,16,18.05.20
19208,84033011,16,18.05.20
19209,84034035,16,18.05.20
19210,84034037,16,18.05.20
19211,84033015,16,18.05.20
19212,84034041,16,18.05.20
19213,84048491,17,18.05.20
19214,84048061,17,18.05.20
19215,84018003,18,18.05.20
19216,84051683,18,18.05.20
19217,84017157,19,18.05.20
19218,84013065,19,18.05.20
19219,84013071,19,18.05.20
19220,84013073,19,18.05.20
19221,84017177,19,18.05.20
19222,84013087,19,18.05.20
19223,84013089,19,18.05.20
19224,84013091,19,18.05.20
19225,84017191,19,18.05.20
19226,84009001,19,18.05.20
19227,84009003,19,18.05.20
19228,84017197,19,18.05.20
19229,84009009,19,18.05.20
19230,84017201,19,18.05.20
19231,84054067,19,18.05.20
19232,84009013,19,18.05.20
19233,84013115,19,18.05.20
19234,84013117,19,18.05.20
19235,84029510,19,18.05.20
19236,84013133,19,18.05.20
19237,84050007,19,18.05.20
19238,84013145,19,18.05.20
19239,84013153,19,18.05.20
19240,84013177,19,18.05.20
19241,84013181,19,18.05.20
19242,84013185,19,18.05.20
19243,84013189,19,18.05.20
19244,84048005,19,18.05.20
19245,84013193,19,18.05.20
19246,84013197,19,18.05.20
19247,84048029,19,18.05.20
19248,84048037,19,18.05.20
19249,84013227,19,18.05.20
19250,84048049,19,18.05.20
19251,84013235,19,18.05.20
19252,84005045,19,18.05.20
19253,84013237,19,18.05.20
19254,84013241,19,18.05.20
19255,84013245,19,18.05.20
19256,84013257,19,18.05.20
19257,84005069,19,18.05.20
19258,84005079,19,18.05.20
19259,84013271,19,18.05.20
19260,84013273,19,18.05.20
19261,84013285,19,18.05.20
19262,84044007,19,18.05.20
19263,84001009,19,18.05.20
19264,84048113,19,18.05.20
19265,84013299,19,18.05.20
19266,84001017,19,18.05.20
19267,84001025,19,18.05.20
19268,84013313,19,18.05.20
19269,84001027,19,18.05.20
19270,84013317,19,18.05.20
19271,84001031,19,18.05.20
19272,84048139,19,18.05.20
19273,84048141,19,18.05.20
19274,84046099,19,18.05.20
19275,84048147,19,18.05.20
19276,84048149,19,18.05.20
19277,84042009,19,18.05.20
19278,84042011,19,18.05.20
19279,84042013,19,18.05.20
19280,84048157,19,18.05.20
19281,84042015,19,18.05.20
19282,84042017,19,18.05.20
19283,84042021,19,18.05.20
19284,84001063,19,18.05.20
19285,84042031,19,18.05.20
19286,84042037,19,18.05.20
19287,84001081,19,18.05.20
19288,84042045,19,18.05.20
19289,84001095,19,18.05.20
19290,84048199,19,18.05.20
19291,84001097,19,18.05.20
19292,84042057,19,18.05.20
19293,84001099,19,18.05.20
19294,84001101,19,18.05.20
19295,84001103,19,18.05.20
19296,84040015,19,18.05.20
19297,84048209,19,18.05.20
19298,84001107,19,18.05.20
19299,84042067,19,18.05.20
19300,84042069,19,18.05.20
19301,84042073,19,18.05.20
19302,84040031,19,18.05.20
19303,84042087,19,18.05.20
19304,84001131,19,18.05.20
19305,84042091,19,18.05.20
19306,84001133,19,18.05.20
19307,84042095,19,18.05.20
19308,84048239,19,18.05.20
19309,84042097,19,18.05.20
19310,84042101,19,18.05.20
19311,84048245,19,18.05.20
19312,84040055,19,18.05.20
19313,84038017,19,18.05.20
19314,84042117,19,18.05.20
19315,84038035,19,18.05.20
19316,84042131,19,18.05.20
19317,84036001,19,18.05.20
19318,84048303,19,18.05.20
19319,84040115,19,18.05.20
19320,84038071,19,18.05.20
19321,84036029,19,18.05.20
19322,84036037,19,18.05.20
19323,84048329,19,18.05.20
19324,84040139,19,18.05.20
19325,84040141,19,18.05.20
19326,84040143,19,18.05.20
19327,84034003,19,18.05.20
19328,84036051,19,18.05.20
19329,84040147,19,18.05.20
19330,84048339,19,18.05.20
19331,84034007,19,18.05.20
19332,84036055,19,18.05.20
19333,84034011,19,18.05.20
19334,84036059,19,18.05.20
19335,84034013,19,18.05.20
19336,84036063,19,18.05.20
19337,84034017,19,18.05.20
19338,84034021,19,18.05.20
19339,84048357,19,18.05.20
19340,84034023,19,18.05.20
19341,84036071,19,18.05.20
19342,84034025,19,18.05.20
19343,84034029,19,18.05.20
19344,84034031,19,18.05.20
19345,84034039,19,18.05.20
19346,84048375,19,18.05.20
19347,84048381,19,18.05.20
19348,84032003,19,18.05.20
19349,84036103,19,18.05.20
19350,84032023,19,18.05.20
19351,84036119,19,18.05.20
19352,84032029,19,18.05.20
19353,84032031,19,18.05.20
19354,84048439,19,18.05.20
19355,84048449,19,18.05.20
19356,84048453,19,18.05.20
19357,84048479,19,18.05.20
19358,84028011,19,18.05.20
19359,84048493,19,18.05.20
19360,84028029,19,18.05.20
19361,84028051,19,18.05.20
19362,84028053,19,18.05.20
19363,84026007,19,18.05.20
19364,84028061,19,18.05.20
19365,84028065,19,18.05.20
19366,84026025,19,18.05.20
19367,84028091,19,18.05.20
19368,84028093,19,18.05.20
19369,84026049,19,18.05.20
19370,84024003,19,18.05.20
19371,84024005,19,18.05.20
19372,84028103,19,18.05.20
19373,84026059,19,18.05.20
19374,84028111,19,18.05.20
19375,84028113,19,18.05.20
19376,84028117,19,18.05.20
19377,84024029,19,18.05.20
19378,84024031,19,18.05.20
19379,84024033,19,18.05.20
19380,84026081,19,18.05.20
19381,84024035,19,18.05.20
19382,84028129,19,18.05.20
19383,84026091,19,18.05.20
19384,84022001,19,18.05.20
19385,84028145,19,18.05.20
19386,84022003,19,18.05.20
19387,84028151,19,18.05.20
19388,84026115,19,18.05.20
19389,84022029,19,18.05.20
19390,84026125,19,18.05.20
19391,84026127,19,18.05.20
19392,84022033,19,18.05.20
19393,84022043,19,18.05.20
19394,84022055,19,18.05.20
19395,84022063,19,18.05.20
19396,84026163,19,18.05.20
19397,84022079,19,18.05.20
19398,84022097,19,18.05.20
19399,850,19,18.05.20
19400,84022099,19,18.05.20
19401,84020055,19,18.05.20
19402,84020057,19,18.05.20
19403,84022113,19,18.05.20
19404,84022119,19,18.05.20
19405,84022121,19,18.05.20
19406,84018039,19,18.05.20
19407,84020093,19,18.05.20
19408,84016001,19,18.05.20
19409,84020103,19,18.05.20
19410,84020111,19,18.05.20
19411,84018065,19,18.05.20
19412,84018077,19,18.05.20
19413,84018079,19,18.05.20
19414,84018081,19,18.05.20
19415,84018089,19,18.05.20
19416,84018097,19,18.05.20
19417,84018111,19,18.05.20
19418,84020161,19,18.05.20
19419,84018117,19,18.05.20
19420,84020173,19,18.05.20
19421,84020175,19,18.05.20
19422,84018135,19,18.05.20
19423,84018141,19,18.05.20
19424,84055009,19,18.05.20
19425,84055013,19,18.05.20
19426,84012011,19,18.05.20
19427,84012013,19,18.05.20
19428,84012017,19,18.05.20
19429,84012021,19,18.05.20
19430,84032510,19,18.05.20
19431,84055043,19,18.05.20
19432,84012039,19,18.05.20
19433,84018183,19,18.05.20
19434,84055059,19,18.05.20
19435,84010005,19,18.05.20
19436,84053017,19,18.05.20
19437,84053021,19,18.05.20
19438,84012061,19,18.05.20
19439,84055075,19,18.05.20
19440,84053029,19,18.05.20
19441,84055079,19,18.05.20
19442,84053033,19,18.05.20
19443,84012085,19,18.05.20
19444,84012086,19,18.05.20
19445,84051001,19,18.05.20
19446,84053049,19,18.05.20
19447,84055101,19,18.05.20
19448,84055103,19,18.05.20
19449,84012095,19,18.05.20
19450,84055105,19,18.05.20
19451,84008001,19,18.05.20
19452,84012099,19,18.05.20
19453,84008005,19,18.05.20
19454,84053063,19,18.05.20
19455,84012103,19,18.05.20
19456,84012107,19,18.05.20
19457,84055117,19,18.05.20
19458,84012109,19,18.05.20
19459,84008015,19,18.05.20
19460,84051025,19,18.05.20
19461,84053073,19,18.05.20
19462,84012115,19,18.05.20
19463,84051029,19,18.05.20
19464,84053077,19,18.05.20
19465,84051031,19,18.05.20
19466,84012117,19,18.05.20
19467,84008031,19,18.05.20
19468,84012127,19,18.05.20
19469,84051041,19,18.05.20
19470,84012131,19,18.05.20
19471,84012133,19,18.05.20
19472,84008039,19,18.05.20
19473,84008041,19,18.05.20
19474,84006001,19,18.05.20
19475,84051059,19,18.05.20
19476,84051061,19,18.05.20
19477,84051067,19,18.05.20
19478,84006013,19,18.05.20
19479,84051069,19,18.05.20
19480,84008063,19,18.05.20
19481,84006019,19,18.05.20
19482,84006025,19,18.05.20
19483,84049035,19,18.05.20
19484,84008075,19,18.05.20
19485,84049037,19,18.05.20
19486,84006029,19,18.05.20
19487,84051087,19,18.05.20
19488,84006031,19,18.05.20
19489,84051089,19,18.05.20
19490,84049049,19,18.05.20
19491,84006043,19,18.05.20
19492,84090012,19,18.05.20
19493,84090013,19,18.05.20
19494,84047003,19,18.05.20
19495,84047007,19,18.05.20
19496,84004001,19,18.05.20
19497,84004005,19,18.05.20
19498,84006059,19,18.05.20
19499,84004013,19,18.05.20
19500,84090031,19,18.05.20
19501,84004017,19,18.05.20
19502,84006065,19,18.05.20
19503,84006071,19,18.05.20
19504,84004025,19,18.05.20
19505,84006073,19,18.05.20
19506,84004027,19,18.05.20
19507,84006075,19,18.05.20
19508,84008123,19,18.05.20
19509,84090046,19,18.05.20
19510,84024510,19,18.05.20
19511,84047033,19,18.05.20
19512,84006081,19,18.05.20
19513,84090049,19,18.05.20
19514,84047037,19,18.05.20
19515,84047047,19,18.05.20
19516,84045003,19,18.05.20
19517,84051153,19,18.05.20
19518,84045011,19,18.05.20
19519,84051159,19,18.05.20
19520,84045021,19,18.05.20
19521,84051175,19,18.05.20
19522,84045033,19,18.05.20
19523,84051187,19,18.05.20
19524,84045045,19,18.05.20
19525,84045047,19,18.05.20
19526,84047095,19,18.05.20
19527,84047097,19,18.05.20
19528,84051195,19,18.05.20
19529,84045051,19,18.05.20
19530,84051199,19,18.05.20
19531,84045059,19,18.05.20
19532,84047113,19,18.05.20
19533,84045067,19,18.05.20
19534,84045083,19,18.05.20
19535,84047157,19,18.05.20
19536,84047163,19,18.05.20
19537,84047189,19,18.05.20
19538,84041047,19,18.05.20
19539,84039001,19,18.05.20
19540,84039003,19,18.05.20
19541,84039013,19,18.05.20
19542,84039019,19,18.05.20
19543,84039033,19,18.05.20
19544,84039035,19,18.05.20
19545,84039049,19,18.05.20
19546,84080016,19,18.05.20
19547,84039061,19,18.05.20
19548,84037017,19,18.05.20
19549,84039073,19,18.05.20
19550,84039085,19,18.05.20
19551,84039089,19,18.05.20
19552,84039101,19,18.05.20
19553,84039103,19,18.05.20
19554,84039107,19,18.05.20
19555,84037061,19,18.05.20
19556,84037067,19,18.05.20
19557,84037071,19,18.05.20
19558,84039123,19,18.05.20
19559,84037081,19,18.05.20
19560,84039143,19,18.05.20
19561,84039147,19,18.05.20
19562,84035053,19,18.05.20
19563,84037101,19,18.05.20
19564,84037107,19,18.05.20
19565,84037119,19,18.05.20
19566,84037123,19,18.05.20
19567,84037125,19,18.05.20
19568,84037149,19,18.05.20
19569,84051510,19,18.05.20
19570,84037183,19,18.05.20
19571,84037193,19,18.05.20
19572,84037195,19,18.05.20
19573,84051550,19,18.05.20
19574,84029031,19,18.05.20
19575,84051570,19,18.05.20
19576,84070004,19,18.05.20
19577,84027003,19,18.05.20
19578,84070020,19,18.05.20
19579,84031109,19,18.05.20
19580,84027015,19,18.05.20
19581,84027019,19,18.05.20
19582,84027021,19,18.05.20
19583,84029071,19,18.05.20
19584,84027037,19,18.05.20
19585,84025005,19,18.05.20
19586,84027053,19,18.05.20
19587,84025009,19,18.05.20
19588,84031153,19,18.05.20
19589,84029107,19,18.05.20
19590,84025013,19,18.05.20
19591,84025017,19,18.05.20
19592,84025021,19,18.05.20
19593,84025023,19,18.05.20
19594,84025025,19,18.05.20
19595,84025027,19,18.05.20
19596,84027079,19,18.05.20
19597,84027091,19,18.05.20
19598,84027103,19,18.05.20
19599,84051685,19,18.05.20
19600,84029159,19,18.05.20
19601,84023019,19,18.05.20
19602,84029163,19,18.05.20
19603,84027119,19,18.05.20
19604,84027123,19,18.05.20
19605,84027137,19,18.05.20
19606,84027141,19,18.05.20
19607,84029189,19,18.05.20
19608,84021001,19,18.05.20
19609,84027145,19,18.05.20
19610,84029201,19,18.05.20
19611,84011001,19,18.05.20
19612,84021037,19,18.05.20
19613,84051760,19,18.05.20
19614,84019009,19,18.05.20
19615,84021067,19,18.05.20
19616,84019043,19,18.05.20
19617,84019047,19,18.05.20
19618,84021107,19,18.05.20
19619,84017019,19,18.05.20
19620,84051840,19,18.05.20
19621,84017043,19,18.05.20
19622,84021157,19,18.05.20
19623,84017075,19,18.05.20
19624,84021177,19,18.05.20
19625,84019135,19,18.05.20
19626,84017091,19,18.05.20
19627,84013001,19,18.05.20
19628,84017097,19,18.05.20
19629,84013003,19,18.05.20
19630,84013005,19,18.05.20
19631,84017103,19,18.05.20
19632,84013009,19,18.05.20
19633,84019153,19,18.05.20
19634,84017111,19,18.05.20
19635,84013017,19,18.05.20
19636,84019179,19,18.05.20
19637,84021227,19,18.05.20
19638,84013037,19,18.05.20
19639,84019183,19,18.05.20
19640,84054003,19,18.05.20
19641,84019187,19,18.05.20
19642,84017141,19,18.05.20
19643,84017143,19,18.05.20
19644,84019193,19,18.05.20
19645,84013051,19,18.05.20
19646,84090044,20,18.05.20
19647,84031055,20,18.05.20
19648,84048201,21,18.05.20
19649,84017089,21,18.05.20
19650,84036061,22,18.05.20
19651,84006037,22,18.05.20
19652,84017031,22,18.05.20
19653,84080002,1,25.05.20
19654,84090045,1,25.05.20
19655,84054021,2,25.05.20
19656,84017165,2,25.05.20
19657,84017175,2,25.05.20
19658,84054045,2,25.05.20
19659,84054049,2,25.05.20
19660,84017185,2,25.05.20
19661,84054051,2,25.05.20
19662,84054053,2,25.05.20
19663,84017189,2,25.05.20
19664,84054059,2,25.05.20
19665,84054063,2,25.05.20
19666,84054065,2,25.05.20
19667,84054067,2,25.05.20
19668,84054069,2,25.05.20
19669,84013111,2,25.05.20
19670,84054073,2,25.05.20
19671,84054089,2,25.05.20
19672,84013131,2,25.05.20
19673,84054097,2,25.05.20
19674,84050003,2,25.05.20
19675,84054099,2,25.05.20
19676,84050005,2,25.05.20
19677,84050007,2,25.05.20
19678,84054103,2,25.05.20
19679,84050009,2,25.05.20
19680,84054105,2,25.05.20
19681,84013143,2,25.05.20
19682,84050015,2,25.05.20
19683,84013155,2,25.05.20
19684,84050023,2,25.05.20
19685,84013165,2,25.05.20
19686,84013191,2,25.05.20
19687,84048007,2,25.05.20
19688,84005001,2,25.05.20
19689,84013193,2,25.05.20
19690,84005003,2,25.05.20
19691,84005005,2,25.05.20
19692,84005009,2,25.05.20
19693,84013201,2,25.05.20
19694,84005011,2,25.05.20
19695,84048017,2,25.05.20
19696,84005017,2,25.05.20
19697,84013209,2,25.05.20
19698,84005019,2,25.05.20
19699,84005023,2,25.05.20
19700,84048031,2,25.05.20
19701,84005025,2,25.05.20
19702,84005041,2,25.05.20
19703,84048053,2,25.05.20
19704,84005047,2,25.05.20
19705,84005049,2,25.05.20
19706,84048057,2,25.05.20
19707,84046011,2,25.05.20
19708,84048065,2,25.05.20
19709,84005059,2,25.05.20
19710,84048067,2,25.05.20
19711,84005063,2,25.05.20
19712,84005065,2,25.05.20
19713,84046037,2,25.05.20
19714,84048089,2,25.05.20
19715,84046043,2,25.05.20
19716,84005085,2,25.05.20
19717,84046047,2,25.05.20
19718,84013281,2,25.05.20
19719,84046051,2,25.05.20
19720,84048099,2,25.05.20
19721,84046057,2,25.05.20
19722,84013291,2,25.05.20
19723,84001009,2,25.05.20
19724,84005105,2,25.05.20
19725,84048115,2,25.05.20
19726,84005109,2,25.05.20
19727,84013301,2,25.05.20
19728,84046071,2,25.05.20
19729,84013309,2,25.05.20
19730,84046079,2,25.05.20
19731,84013317,2,25.05.20
19732,84048153,2,25.05.20
19733,84001057,2,25.05.20
19734,84048163,2,25.05.20
19735,84048165,2,25.05.20
19736,84046121,2,25.05.20
19737,84048169,2,25.05.20
19738,84048171,2,25.05.20
19739,84042033,2,25.05.20
19740,84042039,2,25.05.20
19741,84048191,2,25.05.20
19742,84048195,2,25.05.20
19743,84048197,2,25.05.20
19744,84040007,2,25.05.20
19745,84040011,2,25.05.20
19746,84048205,2,25.05.20
19747,84048207,2,25.05.20
19748,84042073,2,25.05.20
19749,84048217,2,25.05.20
19750,84040029,2,25.05.20
19751,84048221,2,25.05.20
19752,84040035,2,25.05.20
19753,84042083,2,25.05.20
19754,84042087,2,25.05.20
19755,84048233,2,25.05.20
19756,84040043,2,25.05.20
19757,84048239,2,25.05.20
19758,84038009,2,25.05.20
19759,84048249,2,25.05.20
19760,84040061,2,25.05.20
19761,84042111,2,25.05.20
19762,84048255,2,25.05.20
19763,84040071,2,25.05.20
19764,84038025,2,25.05.20
19765,84040073,2,25.05.20
19766,84042123,2,25.05.20
19767,84040079,2,25.05.20
19768,84040081,2,25.05.20
19769,84048273,2,25.05.20
19770,84040083,2,25.05.20
19771,84038039,2,25.05.20
19772,84048285,2,25.05.20
19773,84040095,2,25.05.20
19774,84040097,2,25.05.20
19775,84038053,2,25.05.20
19776,84038055,2,25.05.20
19777,84038057,2,25.05.20
19778,84048297,2,25.05.20
19779,84040107,2,25.05.20
19780,84036015,2,25.05.20
19781,84038063,2,25.05.20
19782,84036017,2,25.05.20
19783,84036019,2,25.05.20
19784,84038069,2,25.05.20
19785,84038071,2,25.05.20
19786,84040121,2,25.05.20
19787,84040123,2,25.05.20
19788,84040127,2,25.05.20
19789,84036033,2,25.05.20
19790,84048321,2,25.05.20
19791,84040133,2,25.05.20
19792,84036045,2,25.05.20
19793,84038093,2,25.05.20
19794,84040141,2,25.05.20
19795,84036049,2,25.05.20
19796,84040149,2,25.05.20
19797,84038103,2,25.05.20
19798,84048357,2,25.05.20
19799,84048363,2,25.05.20
19800,84048377,2,25.05.20
19801,84048379,2,25.05.20
19802,84036095,2,25.05.20
19803,84036097,2,25.05.20
19804,84032007,2,25.05.20
19805,84048395,2,25.05.20
19806,84032015,2,25.05.20
19807,84048403,2,25.05.20
19808,84048407,2,25.05.20
19809,84032023,2,25.05.20
19810,84048409,2,25.05.20
19811,84048411,2,25.05.20
19812,84048437,2,25.05.20
19813,84048445,2,25.05.20
19814,580,2,25.05.20
19815,84048455,2,25.05.20
19816,84048457,2,25.05.20
19817,84048465,2,25.05.20
19818,84048469,2,25.05.20
19819,84048475,2,25.05.20
19820,84048483,2,25.05.20
19821,84028003,2,25.05.20
19822,84048487,2,25.05.20
19823,84028009,2,25.05.20
19824,84048493,2,25.05.20
19825,84028013,2,25.05.20
19826,84048501,2,25.05.20
19827,84048505,2,25.05.20
19828,84048507,2,25.05.20
19829,84026011,2,25.05.20
19830,84030111,2,25.05.20
19831,84026029,2,25.05.20
19832,84026031,2,25.05.20
19833,84026035,2,25.05.20
19834,84026051,2,25.05.20
19835,84028125,2,25.05.20
19836,84026079,2,25.05.20
19837,84026089,2,25.05.20
19838,84028139,2,25.05.20
19839,84026095,2,25.05.20
19840,84026103,2,25.05.20
19841,84026107,2,25.05.20
19842,84022021,2,25.05.20
19843,84026133,2,25.05.20
19844,84026137,2,25.05.20
19845,84020001,2,25.05.20
19846,84026151,2,25.05.20
19847,84020011,2,25.05.20
19848,84020013,2,25.05.20
19849,84020017,2,25.05.20
19850,84020021,2,25.05.20
19851,84020029,2,25.05.20
19852,84020033,2,25.05.20
19853,84020041,2,25.05.20
19854,84018001,2,25.05.20
19855,84018007,2,25.05.20
19856,84020059,2,25.05.20
19857,84018013,2,25.05.20
19858,84020061,2,25.05.20
19859,84020067,2,25.05.20
19860,84018025,2,25.05.20
19861,84020075,2,25.05.20
19862,84020081,2,25.05.20
19863,84020083,2,25.05.20
19864,84020087,2,25.05.20
19865,84016005,2,25.05.20
19866,84020107,2,25.05.20
19867,84016013,2,25.05.20
19868,84020113,2,25.05.20
19869,84020119,2,25.05.20
19870,84020121,2,25.05.20
19871,84018077,2,25.05.20
19872,84020127,2,25.05.20
19873,84018083,2,25.05.20
19874,84016045,2,25.05.20
19875,84018101,2,25.05.20
19876,84016057,2,25.05.20
19877,84020155,2,25.05.20
19878,84016063,2,25.05.20
19879,84016065,2,25.05.20
19880,84020161,2,25.05.20
19881,84016069,2,25.05.20
19882,84016075,2,25.05.20
19883,84020171,2,25.05.20
19884,84018125,2,25.05.20
19885,84018129,2,25.05.20
19886,84055005,2,25.05.20
19887,84020189,2,25.05.20
19888,84012003,2,25.05.20
19889,84020195,2,25.05.20
19890,84020197,2,25.05.20
19891,84012007,2,25.05.20
19892,84018155,2,25.05.20
19893,84055021,2,25.05.20
19894,84018159,2,25.05.20
19895,84018165,2,25.05.20
19896,84018169,2,25.05.20
19897,84018175,2,25.05.20
19898,84055049,2,25.05.20
19899,84053003,2,25.05.20
19900,84012053,2,25.05.20
19901,84055067,2,25.05.20
19902,84012059,2,25.05.20
19903,84055069,2,25.05.20
19904,84053027,2,25.05.20
19905,84012067,2,25.05.20
19906,84053029,2,25.05.20
19907,84055078,2,25.05.20
19908,84055081,2,25.05.20
19909,84053035,2,25.05.20
19910,84053045,2,25.05.20
19911,84053051,2,25.05.20
19912,84055099,2,25.05.20
19913,84051007,2,25.05.20
19914,84051009,2,25.05.20
19915,84051011,2,25.05.20
19916,84053065,2,25.05.20
19917,84008011,2,25.05.20
19918,84053071,2,25.05.20
19919,84055119,2,25.05.20
19920,84051025,2,25.05.20
19921,84051027,2,25.05.20
19922,84055125,2,25.05.20
19923,84055129,2,25.05.20
19924,84055137,2,25.05.20
19925,84051045,2,25.05.20
19926,84008039,2,25.05.20
19927,84008043,2,25.05.20
19928,84008049,2,25.05.20
19929,84051063,2,25.05.20
19930,84006011,2,25.05.20
19931,84051073,2,25.05.20
19932,84008065,2,25.05.20
19933,84008071,2,25.05.20
19934,84051083,2,25.05.20
19935,84006033,2,25.05.20
19936,84051091,2,25.05.20
19937,84047001,2,25.05.20
19938,84008091,2,25.05.20
19939,84008095,2,25.05.20
19940,84047007,2,25.05.20
19941,84008099,2,25.05.20
19942,84051111,2,25.05.20
19943,84004007,2,25.05.20
19944,84047017,2,25.05.20
19945,84004011,2,25.05.20
19946,84008113,2,25.05.20
19947,84051125,2,25.05.20
19948,84008119,2,25.05.20
19949,84051135,2,25.05.20
19950,84006089,2,25.05.20
19951,84006091,2,25.05.20
19952,84045005,2,25.05.20
19953,84047053,2,25.05.20
19954,84051155,2,25.05.20
19955,84047059,2,25.05.20
19956,84051157,2,25.05.20
19957,84047061,2,25.05.20
19958,84006103,2,25.05.20
19959,84047063,2,25.05.20
19960,84047067,2,25.05.20
19961,84006109,2,25.05.20
19962,84006115,2,25.05.20
19963,84047077,2,25.05.20
19964,84047081,2,25.05.20
19965,84047083,2,25.05.20
19966,84047085,2,25.05.20
19967,84047089,2,25.05.20
19968,84051195,2,25.05.20
19969,84051197,2,25.05.20
19970,84047101,2,25.05.20
19971,84002050,2,25.05.20
19972,84045059,2,25.05.20
19973,84045065,2,25.05.20
19974,84047117,2,25.05.20
19975,84047137,2,25.05.20
19976,84002090,2,25.05.20
19977,84041003,2,25.05.20
19978,84047153,2,25.05.20
19979,84041011,2,25.05.20
19980,84041015,2,25.05.20
19981,84047161,2,25.05.20
19982,84002110,2,25.05.20
19983,84041033,2,25.05.20
19984,84041039,2,25.05.20
19985,84041041,2,25.05.20
19986,84039015,2,25.05.20
19987,84041063,2,25.05.20
19988,84039019,2,25.05.20
19989,84002180,2,25.05.20
19990,84039051,2,25.05.20
19991,84002188,2,25.05.20
19992,84037005,2,25.05.20
19993,84037011,2,25.05.20
19994,84039063,2,25.05.20
19995,84039067,2,25.05.20
19996,84037029,2,25.05.20
19997,84039081,2,25.05.20
19998,84039083,2,25.05.20
19999,84039087,2,25.05.20
20000,84035015,2,25.05.20
20001,84039125,2,25.05.20
20002,84039131,2,25.05.20
20003,84033001,2,25.05.20
20004,84039145,2,25.05.20
20005,84033003,2,25.05.20
20006,84035055,2,25.05.20
20007,84035057,2,25.05.20
20008,84033019,2,25.05.20
20009,84037115,2,25.05.20
20010,84037121,2,25.05.20
20011,84037137,2,25.05.20
20012,84031003,2,25.05.20
20013,84031013,2,25.05.20
20014,84031027,2,25.05.20
20015,84031029,2,25.05.20
20016,84051520,2,25.05.20
20017,84037189,2,25.05.20
20018,84029005,2,25.05.20
20019,84031059,2,25.05.20
20020,84031061,2,25.05.20
20021,84029015,2,25.05.20
20022,84029017,2,25.05.20
20023,84031065,2,25.05.20
20024,84031067,2,25.05.20
20025,84029025,2,25.05.20
20026,84029029,2,25.05.20
20027,84031077,2,25.05.20
20028,84029035,2,25.05.20
20029,84031083,2,25.05.20
20030,84027001,2,25.05.20
20031,84029049,2,25.05.20
20032,84031099,2,25.05.20
20033,84051580,2,25.05.20
20034,84029059,2,25.05.20
20035,84031107,2,25.05.20
20036,84029061,2,25.05.20
20037,84027015,2,25.05.20
20038,84029063,2,25.05.20
20039,84027021,2,25.05.20
20040,84027029,2,25.05.20
20041,84031125,2,25.05.20
20042,84029081,2,25.05.20
20043,84027043,2,25.05.20
20044,84031139,2,25.05.20
20045,84029101,2,25.05.20
20046,84027057,2,25.05.20
20047,84029107,2,25.05.20
20048,84029109,2,25.05.20
20049,84031159,2,25.05.20
20050,84029113,2,25.05.20
20051,84029115,2,25.05.20
20052,84031163,2,25.05.20
20053,84027071,2,25.05.20
20054,84031167,2,25.05.20
20055,84027081,2,25.05.20
20056,84031177,2,25.05.20
20057,84029135,2,25.05.20
20058,84027089,2,25.05.20
20059,84029139,2,25.05.20
20060,84029141,2,25.05.20
20061,84027101,2,25.05.20
20062,84029157,2,25.05.20
20063,84029159,2,25.05.20
20064,84029161,2,25.05.20
20065,84027115,2,25.05.20
20066,84023023,2,25.05.20
20067,84029167,2,25.05.20
20068,84023025,2,25.05.20
20069,84023027,2,25.05.20
20070,84029175,2,25.05.20
20071,84029177,2,25.05.20
20072,84027133,2,25.05.20
20073,84029185,2,25.05.20
20074,63072003,2,25.05.20
20075,84027143,2,25.05.20
20076,63072009,2,25.05.20
20077,84021005,2,25.05.20
20078,63072017,2,25.05.20
20079,84021011,2,25.05.20
20080,84027159,2,25.05.20
20081,84021017,2,25.05.20
20082,63072027,2,25.05.20
20083,84021021,2,25.05.20
20084,84029213,2,25.05.20
20085,84021023,2,25.05.20
20086,63072033,2,25.05.20
20087,84021025,2,25.05.20
20088,84029217,2,25.05.20
20089,84029221,2,25.05.20
20090,84021031,2,25.05.20
20091,63072041,2,25.05.20
